url,length_url,google_index,nb_hyperlinks,nb_subdomains,domain_age,length_words_raw,char_repeat,ratio_extHyperlinks,status
http://em2.massageenvyclinics.com/ls/click?upn=4Y3F6xKKKp7Qu3gMHf3xlMkaxWVzq6S56-2FnH2bSMyrvJeSiK9pNDKd5to9AG7dlLLo9gSkNLjeal3ZiJArDhmb8riXfb0b0fnRmnZakUwJE-3DzHVc_P-2FPmKJa2pHSU1oratfOM0Z6E93v7Inve66lQ9p8YX6qw0vH1Ma4Xa3ck2gEE61b1yiMt8ASlpPDks63HBQWqOoJQ2gxMj-2BqMR1H6iEOOZDObexlbi0uTdq2GhJEBQlCUnruGPzXi1sLIjL7gw4MNR2HEIGNVwCFygGpBrUmIoQwL50DDR6PZ6Y1rlkkiOJx8fn848Crpsuyg1sQdnjehIwwxvtIeMlBmQC0CFM5AnLw-3D,406,1,4,2,3815,12,17,0.75,phishing
http://tamanastar.blogfa.com,28,0,366,2,5905,2,0,0.213114754,legitimate
https://glosbe.com/en/fr/public-address%20amplifier,51,1,162,1,3306,6,2,0.024691358,legitimate
http://www.payscale.com/research/US/Job=Help_Desk_Analyst/Hourly_Rate,69,0,210,2,7837,10,3,0.071428571,legitimate
https://appleid.apple.com-sa.pm/,32,1,428,3,284,4,2,0.647196262,phishing
http://resbetsgiris.blogspot.com,32,1,14,2,7295,2,0,0.928571429,phishing
http://en.academic.ru/dic.nsf/enwiki/61139,42,1,77,3,7156,6,1,0.051948052,legitimate
http://magnumbytes.com/,23,0,16,1,1697,1,0,0.125,legitimate
http://www.cs.uni.edu/~diesburg/courses/cs3470_fa14/sessions/s04/s04.pdf,72,0,0,3,11317,11,4,0.0,legitimate
http://stats.stackexchange.com/a/1616,37,1,349,2,4057,4,0,0.11747851,legitimate
http://etecindsvc.com/8787/?sec=Wiebke%20Oldsen,47,1,0,1,5302,5,0,0.0,phishing
http://www.ibpm.ru/revslider/js/jquey/java/ndidi/dalu.php,57,1,30,3,-2,9,3,0.0,phishing
http://h2o-unlimited.com/adobe/adobefile/login.php,50,1,23,2,3072,6,0,0.0,phishing
http://www.phprs.com.br/,24,0,24,3,-1,2,3,0.125,legitimate
https://en.lyrsense.com/dire_straits/tunnel_of_love_ds,54,0,171,2,3758,8,1,0.070175439,legitimate
https://carlosdev.wordpress.com/,32,0,113,2,7448,2,1,0.89380531,legitimate
http://who.pho.to/save_the_children_action_network/,51,1,68,2,-1,7,0,0.911764706,legitimate
http://jezebelsplayground.com/AoV/login.php?cmd=login_submit&id=44bc1d8d7ea7a19182130f36ce9809f844bc1d8d7ea7a19182130f36ce9809f8&session=44bc1d8d7ea7a19182130f36ce9809f844bc1d8d7ea7a19182130f36ce9809f8,201,1,6,2,1206,11,5,0.666666667,phishing
http://www.shmoop.com/time-machine-hg-wells/passivity-quotes.html,65,1,117,3,6493,9,6,0.196581197,legitimate
https://www.vitalitymedical.com/,32,0,393,2,7453,2,3,0.040712468,legitimate
https://www.sewforless.com/,27,0,39,2,7302,2,4,0.153846154,legitimate
http://www.audioenglish.org/dictionary/resolution.htm,53,0,53,3,2684,5,3,0.113207547,legitimate
http://worldativelion.my-free.website,37,1,47,2,-1,3,1,1.0,phishing
http://www.bakedbyjoanna.com/,29,0,22,2,4014,2,4,0.318181818,legitimate
https://www.smart-wiki.net/,27,0,7,2,-1,3,3,0.428571429,legitimate
http://www.wisegeek.com/what-is-transaction-processing.htm,58,0,78,3,6137,7,5,0.217948718,legitimate
https://www.medtravelers.com/allied-healthcare-disciplines/mri-technologist-jobs/,81,1,144,2,6777,8,4,0.111111111,legitimate
http://www.ldoceonline.com/Photography-topic/shot,49,0,243,2,5749,5,3,0.238683128,legitimate
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/1756eb59153a96d/?cmd=_update&dispatch=1756eb59153a96d27&locale=_US,124,1,4,3,4003,13,4,0.0,phishing
http://asp403r.paperless.com.pe/ConsultaDHLExpress,50,0,25,3,-1,3,2,0.12,phishing
http://work.chron.com/first-year-salaries-graphic-designers-10690.html,70,0,50,3,11046,9,0,0.3,legitimate
http://www.highspeed-internet-providers.com/city/ispseattle.html,64,1,70,3,4606,7,5,0.028571429,legitimate
http://www.okhca.org/pdf/impact.pdf,35,0,0,3,5515,5,3,0.0,legitimate
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@jamer.co.uk/,110,1,6,3,4609,15,2,0.666666667,phishing
https://definitions.uslegal.com/t/transaction-account-guarantee-program/,72,0,92,2,8489,7,2,0.554347826,legitimate
http://www.cassa7c.com/boa/boa/index.html,41,1,0,3,128,6,4,0.0,phishing
https://www.pasokon-syobun.com/,31,0,78,2,4392,3,3,0.115384615,legitimate
http://outlook-webapp-portal.el.r.appspot.com/ver.html,54,1,21,3,5616,8,3,0.80952381,phishing
https://us-solar-department.com/d/4/?reqid=11175476&amp;cp=1586&amp;a=591&amp;s=347,83,1,47,1,1969,13,3,0.340425532,phishing
http://nab-safe.cloudns.cx/a/content,36,1,31,2,-1,5,0,0.967741935,phishing
https://eoexpo.sa/boa/bankofamerica/index.php,45,1,28,2,-1,5,0,0.0,phishing
http://deltagammaucsb.tumblr.com,32,0,12,2,5160,2,1,0.25,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/c587898f59edf6c?cmd=_update&dispatch=c587898f59edf6cc7&locale=_us,126,1,51,3,3992,13,3,0.0,phishing
https://www.alsako.com/,23,0,176,2,3354,2,3,0.045454545,legitimate
https://msdn.microsoft.com/ru-ru/library/mt238290.aspx,54,1,66,3,10674,7,0,0.060606061,legitimate
https://couchpop.com/film/descendants/,38,0,412,1,960,3,0,0.449029126,phishing
http://www.stclair.org/,23,0,92,2,-1,2,3,0.163043478,legitimate
https://lqw9r6y8q.codesandbox.io/index2.html,44,1,8,3,1338,4,0,0.0,phishing
http://www.shoeexpressrepair.com,32,0,46,2,3370,2,5,0.086956522,legitimate
https://betasus020.blogspot.com,31,1,14,2,7295,2,0,0.928571429,phishing
http://baghira-wupperwolf.de/images/banners/bbtonline/,54,1,5,1,-1,5,3,0.4,phishing
https://drive.google.com/file/d/1r3I_bi51duXgjXieXIjt1Gx_rHNCalbo/view?usp=sharing,82,1,10,2,8348,10,1,1.0,phishing
http://artofliving.social/modules/mod_login/mail.ubc.ca.html,60,1,13,3,-2,8,0,0.538461538,phishing
https://civil-campaign-279715.el.r.appspot.com/wp-content,57,1,21,3,5615,8,1,0.80952381,phishing
https://www.motovidlo.cz/,25,0,155,2,-1,2,3,0.025806452,legitimate
http://www.paypalsigninfo.deisemelo.com/,40,1,4,3,1338,3,3,0.25,phishing
https://scenari.software/,25,0,0,1,1549,1,0,0.0,legitimate
https://wfa.kronostm.com/,25,0,280,2,4553,2,0,0.817857143,legitimate
https://www.acercandoelcine.cl/Exch365/7/index.php?m=mamatheny@nexeosolutions.com,81,1,0,3,-1,10,3,0.0,phishing
http://www.eskaton.it/myaccount/Bank.php,40,1,9,3,3232,5,4,0.0,phishing
https://prth.talkincat.com/tz?jk=ZH9wlG9ma2Kcla92k2ppaHZxYKCDomZkaWKjY31y/info%40bellingrath.biz,96,0,38,3,193,8,2,0.210526316,phishing
https://www.crownhoteltm.com/,29,0,18,2,3722,2,3,0.5555555560000001,legitimate
https://seachromelb-my.sharepoint.com/:b:/g/personal/dstevens_seachrome_com/ES9rj0pB2hROugeHWPyK7Y4BYbjrsC3MjqSuCqo2_7Y0ew,122,1,26,2,8019,11,0,0.884615385,phishing
https://support.google.com/finance/?hl=en,41,1,40,2,8346,5,2,0.2,legitimate
https://www.tusclases.com/,26,0,27,2,3038,2,3,0.7777777779999999,legitimate
https://www.clinicapodologicahnosvicente.com/,45,0,12,2,1577,2,3,0.166666667,legitimate
http://lacasitadesanangel.iap.org.mx/transcripts/neutralize/adobe/user/login/,77,1,1,3,5745,7,0,1.0,phishing
https://netflxius.tumblr.com/,29,1,4,2,5159,2,0,0.0,phishing
http://www.webster-dictionary.org/definition/blackletter,56,1,65,2,6036,5,4,0.0,legitimate
http://www.hbs.edu/faculty/Publication%20Files/08-017_1903b556-786c-49fb-8e95-ab9976da8b4b.pdf,94,1,0,3,9098,13,5,0.0,legitimate
https://drive.google.com/file/d/1A4zUvTUBrEHysSXz6ToIhe_H4Xcm9Ajs/view?usp=sharing/,83,1,10,2,8348,9,2,1.0,phishing
http://www.tomsguide.com/us/pictures-story/518-best-android-file-managers.html,78,0,128,3,7292,11,3,0.5234375,legitimate
https://en.wikipedia.org/wiki/Baptismal_font,44,0,328,2,7133,5,0,0.067073171,legitimate
http://www.aegisredmedia.com/wp-content/plugins/sid/engl/WeTransfer/WeTransfer/index.php,88,1,6,3,1196,11,3,0.0,phishing
https://motosaigon.vn/,22,0,49,1,-1,1,0,0.326530612,legitimate
https://www.computerhope.com/jargon/c/cdrom.htm,47,0,86,3,8045,6,3,0.093023256,legitimate
https://de.cam.exposed/,23,0,22,2,711,2,0,0.0,phishing
http://fullwellsfarg9936.uc.r.appspot.com/login.html,52,1,18,3,5616,6,4,0.055555556,phishing
https://www.paypal-rimborso.com/,32,1,0,2,119,3,3,0.0,phishing
https://mail-services-appid-2374562.symphonykauharus.com/session/?view=login&appIdKey=f035b7dc0a0921f&country=US,112,1,45,2,253,12,3,0.0,phishing
http://community.linksys.com/t5/Wireless-Routers/Speeding-up-Windows-Gigabit-Ethernet/td-p/778337,97,0,188,2,9071,13,5,0.015957447,legitimate
https://www.facebook.com/PublicDomainPictures,45,0,53,2,8520,3,4,0.377358491,legitimate
http://palicky.sk/859CAED28EBA317ED64AD36778642733,50,1,0,1,4312,2,2,0.0,phishing
http://www.reddotarms.com/min/share,35,1,67,2,3044,4,4,0.134328358,phishing
https://twitter.com/trafficshoe,31,0,25,1,7491,2,2,0.48,legitimate
http://encyclopedia.jrank.org/articles/pages/cnsztl7oqr/Parallel-Usb-Adapter-Why-You-Need-Parallel-USB-Adapter.html,115,1,11,3,6205,15,3,0.272727273,legitimate
http://www.tutorialspoint.com/session_initiation_protocol/session_initiation_protocol_tutorial.pdf,98,0,0,3,5047,10,5,0.0,legitimate
http://pdpics.com/,18,0,32,1,-1,1,0,0.03125,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/1add0b853f509f6,76,1,51,3,3993,7,3,0.0,phishing
http://cp0c7pc.du.r.appspot.com/token/716/2/aaaaeia4fasrpdqipn60vvbbjvzgpoke_kntyllroyvjr0yjz63drrqavztp9nj8rfemtop_kagmu6cuyyeuakjpz_fgvnzbc5188w,146,1,21,3,5616,11,13,0.80952381,phishing
https://www.youtube.com/watch?v=zdQ-cI-hKxk,43,0,52,2,5640,7,3,0.442307692,legitimate
http://www.tablefortwoblog.com/,31,0,114,2,3179,2,3,0.271929825,legitimate
https://www.tuluzz.com/,23,0,82,2,1369,2,4,0.109756098,legitimate
https://netservice-upd.tumblr.com/#_=_,38,1,0,2,5158,4,0,0.0,phishing
https://www.coles.com.au/our-range/our-products/coles-mobile,60,1,34,3,-1,8,3,0.294117647,legitimate
http://www.silvergames.com/en/traffic-collision-2,49,0,28,2,6336,6,5,0.035714286,legitimate
http://www.havahart.com/mouse-facts,35,0,135,2,-1,4,3,0.207407407,legitimate
https://secureupdate.appleld.com.duilawyeryork.com/ap/dbbdedb25e1bfbd?cmd=_update&dispatch=dbbdedb25e1bfbd65&locale=_US,119,1,51,3,3993,12,3,0.0,phishing
http://asatelectricals.com/wp/auto,34,1,0,1,1212,3,0,0.0,phishing
http://www.wikihow.com/Delete-a-Snap-on-Snapchat,48,0,213,2,5883,7,3,0.070422535,legitimate
https://electrojesus.es/,24,0,145,1,-1,1,0,0.110344828,legitimate
https://www.elitewriterslab.com/,32,0,29,2,1776,2,3,0.413793103,legitimate
https://www.rovos.com/,22,0,39,2,7535,2,3,0.282051282,legitimate
http://secureupdate.appleld.com.duilawyeryork.com/ap/e3a3ee09e0f1714,68,1,51,3,3993,6,2,0.0,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/e8b96a2d009566c/?cmd=_update&dispatch=e8b96a2d009566c67&locale=_,125,1,51,3,3992,12,6,0.0,phishing
https://www.newegg.com/Product/ProductList.aspx?Description=hdmi%20switch&Submit=ENE,84,0,129,3,7476,10,4,0.914728682,legitimate
http://nodered.org/,19,0,89,1,2504,1,0,0.146067416,legitimate
http://adventures9.com/gig.htm,30,1,4,2,3270,3,0,0.0,phishing
http://www.imepl.com/,21,0,65,2,7767,2,3,0.123076923,legitimate
http://tholle.co.za/BEST/login.php,34,1,7,3,605,4,1,0.142857143,phishing
http://pbarcelli.blogspot.com/,30,0,266,2,7298,2,1,0.906015038,legitimate
https://www.freioel.de/de/,26,0,24,2,-1,3,3,0.208333333,legitimate
https://cew.safewallet.replayattack.us/,39,0,127,3,723,3,2,0.409448819,phishing
http://www.xinzhu08.com/images/instructions/up/,47,1,193,2,503,5,3,0.202072539,phishing
https://www.lacittadisalerno.it/,32,0,147,2,7393,2,4,0.095238095,legitimate
http://digital-desert.com/wildlife/rodents/house-mouse.html,59,0,6,2,8087,7,0,0.666666667,legitimate
http://www.homeschool-life.com/2311/index_public,48,1,222,2,6236,6,5,0.009009009,legitimate
http://iemulators.com/provenance,32,0,54,1,2452,2,0,0.7777777779999999,legitimate
https://www.remax.com.ar/,25,0,152,3,-1,2,3,0.625,legitimate
https://www.artflakes.com/,26,0,67,2,4441,2,3,0.014925373,legitimate
http://www.codylodgingcompany.com/,34,0,91,2,-1,2,3,0.186813187,legitimate
http://www.mypublicdomainpictures.com/,38,0,32,2,2836,2,3,0.625,legitimate
https://www.svb-marine.it/,26,0,1425,2,2704,3,3,0.09754386,legitimate
https://www53.presentes-promocoes-premier.com/prodfee1a13c175451dad7a125f9856b521flnk/iphone-8-plus-apple-256gb-dourado-4g-tela-55-retina-cam-dupla-selfie-7mp-ios-12/p/2223839/te/teip,183,1,7,2,216,25,9,0.142857143,phishing
https://www.salesforce.com/saas/,32,0,253,2,7907,3,4,0.158102767,legitimate
http://meteo.camera,19,0,0,1,2354,1,0,0.0,legitimate
https://www.beeradvocate.com/articles/6_byob/,45,1,2,2,-1,5,4,0.5,legitimate
http://www.jardinesycampos.es/css/dhll.evo,42,1,0,3,-1,5,5,0.0,phishing
http://bigislandcondorentalsbyowner.com/wp-admin/,49,1,0,1,4175,3,0,0.0,phishing
https://www.youtube.com/watch?v=05H6IPUXFS4,43,0,53,2,5638,5,3,0.433962264,legitimate
http://showmore.a3579.com/2EFDC56ECF33816478A33B64D7A5B0D7/,59,1,0,2,4942,3,2,0.0,phishing
http://diyaudioprojects.com/Power/DIY-Shielded-RCA-Interconnect-Cables/,71,0,61,1,5020,7,1,0.278688525,legitimate
https://en.wikibooks.org/wiki/Windows_Programming/Device_Driver_Introduction,76,0,116,2,6212,8,2,0.146551724,legitimate
https://comunidadmontepinar.es/,31,0,48,1,-1,1,0,0.1875,legitimate
http://www.bravenet.com/help/copypaste.php?t=practice,53,0,57,3,8546,7,3,0.01754386,legitimate
http://www.rfwireless-world.com/Terminology/forward-error-correction.html,73,0,73,3,3146,8,6,0.04109589,legitimate
http://secureupdate.appleld.com.duilawyeryork.com/ap/e44dbd411bfb5b0,68,1,51,3,3992,6,3,0.0,phishing
http://www.dosbox.com/wiki/Software,35,0,95,2,6977,4,3,0.021052632,legitimate
http://www.klik.am/EEUVB/,25,1,31,2,2480,3,4,0.096774194,phishing
https://fj1gh.app.link/w7m5S2lYn5,33,1,8,2,1953,3,1,0.875,phishing
http://www.enex-ref.com/engine/redovh.php?20181017121404,56,1,0,3,5803,7,3,0.0,phishing
https://www.otto.lt/,20,0,96,2,67,2,4,0.364583333,legitimate
https://superuser.com/questions/119209/will-parallel-port-dongle-work-on-usb-to-parallel-adapter,96,0,248,1,9032,13,4,0.616935484,legitimate
http://623112j4j3.codesandbox.io/xrr,36,1,8,2,1338,3,2,0.0,phishing
http://www.marketingteacher.com/segmentation/,45,0,33,2,7422,3,3,0.242424242,legitimate
http://pluggedingolf.com/ping-g-irons-review/,45,0,90,1,-1,5,1,0.477777778,legitimate
http://23.4.43.27/mobile.php,28,1,0,3,-1,10,0,0.0,phishing
http://www.lunarium.co.uk/calendar/gardening.jsp,48,0,63,3,5621,5,3,0.095238095,legitimate
http://kelase5-3.blogsky.com,28,0,64,2,6465,3,0,0.0625,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/bd7ce05ae94042c,76,1,51,3,3992,7,2,0.0,phishing
https://www.dhd24.com/,22,0,17,2,7485,2,3,0.647058824,legitimate
https://mt54467891.webcindario.com/cox.full/cox.full/Zo/stepCoxMail/log/sycho/,78,1,1,3,7086,10,3,1.0,phishing
http://newlifeschooloftheology.com/wp-includes/fonts/netnetnet,62,1,1,1,-1,5,1,0.0,phishing
http://patents.justia.com/assignee/input-output-inc,51,0,92,2,6512,6,2,0.663043478,legitimate
http://mail.budi01.whatsaap.com.getsviip7.com/,46,1,29,3,88,5,2,0.75862069,phishing
http://www.audioenglish.org/dictionary/german_luftwaffe.htm,59,0,32,3,2685,6,4,0.1875,legitimate
https://au.indeed.com/Peer-Support-jobs,39,0,283,2,8149,5,3,0.109540636,legitimate
https://www.malibuhomesaz.com/wp-content/uploads/pum/b/?email=amit.malik@avivaindia.com,87,1,1,3,919,12,3,0.0,phishing
http://sobem.org.hk,19,0,184,2,-1,1,0,0.02173913,legitimate
https://instgram147.000webhostapp.com/,38,1,21,2,1535,2,4,0.142857143,phishing
https://www.nutritics.com/p/home,32,0,85,2,3224,4,3,0.058823529,legitimate
https://www.uksca.org.uk/,25,0,65,3,5839,2,3,0.015384615,legitimate
http://link.springer.com/chapter/10.1007%2F978-1-4471-6374-9_5,62,0,200,3,8459,11,2,0.475,legitimate
http://smilegate-cfs.epizy.com/qualificationform.php,52,1,1,3,2528,5,0,0.0,phishing
http://pinnerx.com/abc/G2PvFUdz0o6QWh2rXEFM8ZZZzdZRLcesf4XUYbuZzAQwSSXQwDCFCCFcPE3BRi37m02lcwkM7ai/,99,1,92,1,217,3,10,0.02173913,phishing
https://www.byggmax.no/,23,0,40,2,5737,2,4,0.3,legitimate
http://gpssicredi.hospedagemdesites.ws,38,0,2,2,5619,2,1,0.0,phishing
https://www.cafedelabourse.com/,31,0,111,2,4933,2,3,0.252252252,legitimate
http://vkvzlomid.viptop.ru,26,1,12,2,7446,2,0,1.0,phishing
http://souvenirsplace.com/chuakad.php,37,1,80,2,2606,3,0,0.825,phishing
https://www.chiostrodelbramante.it/,35,0,16,2,7849,2,3,0.625,legitimate
https://rebrand.ly/zitln6v,26,1,8,1,2139,2,0,0.875,phishing
https://www.123formbuilder.com/form-4850478/,44,1,43,2,2739,4,3,0.046511628,phishing
https://groups.google.com/forum/#!topic/comp.sys.apple2/hcyQg9_QL1Q,67,0,19,3,8350,9,2,0.368421053,legitimate
http://www.nbc.com/nbc-nightly-news,35,0,109,2,8440,5,3,0.28440367,legitimate
https://www.ownlogan.com/,25,0,48,2,4473,2,3,0.020833333,legitimate
http://steamproxy.net/app/1099250/discussions/0/1644304412654711314,67,1,77,1,507,6,6,0.467532468,phishing
http://secureupdate.appleld.com.duilawyeryork.com/ap/4bbcf43417ae0bc?cmd=_update&dispatch=4bbcf43417ae0bc10&locale=,115,1,51,3,3993,11,3,0.0,phishing
http://www.tiberino.com/it/,27,0,30,2,4083,3,3,0.233333333,legitimate
http://vkaktivations23.bos.ru,29,1,12,2,7359,2,0,1.0,phishing
http://adexten.com/lp16?type=media&amp;pub_id=3408&amp;sub_id=0dbded6f8e0ca9f8a25dd7c9266b468004760078&amp;srcid=ca70c535-6bef-4945-a8dd-11ebe1ca89c1&amp;lang={{EXTRA_PARAM_2}}&amp;noepop=,188,1,28,1,1492,21,8,0.1785714289999999,phishing
http://sovve.nl/cs/,19,1,0,1,7287,2,1,0.0,phishing
https://www.facebook.com/thekeyboardcat,39,0,137,2,8516,3,4,0.671532847,legitimate
http://en.academic.ru/dic.nsf/enwiki/137406,43,1,154,3,7160,6,0,0.032467532,legitimate
https://www.onlinesbi.com/personal/etdr_estdr_faq.html,54,0,9,3,7304,7,3,0.0,legitimate
http://www.diadosnamorados-american.com/produto/review.php,58,1,99,3,70,6,3,0.787878788,phishing
http://xmley.codesandbox.io/index2.html,39,0,8,3,1338,4,0,0.0,phishing
http://www.gatepaper.in,23,0,118,2,-1,2,3,0.6779661020000001,legitimate
https://www.canalcruising.co.uk/,32,0,36,3,7440,2,3,0.638888889,legitimate
http://www.shokitini.com/fileupload/update.html,47,1,82,3,4329,5,3,0.0,phishing
https://disq.us/?url=https%3A%2F%2Fwww.gepard.ru%2Flogin%2Faccount%2F&key=JgDq7zS0rAtd6srC39cdig,96,0,0,3,4843,13,5,0.0,phishing
"http://login.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net/login.srf?wa=wsignin1.0&amp;rpsnv=13&amp;ct=1586935850&amp;rver=7.0.6737.0&amp;wp=mbi_ssl&amp;wreply=outlook.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net/owa/?rpscsrfstate=91e18ed0-9dcb-e8da-73b9-1e30f2e2a836&amp;id=292841&amp;aadredir=1&amp;cbcxt=out&amp;lw=1&amp;fl=dob,flname,wld&amp;cobrandid=90015",396,1,1,3,2961,58,6,0.0,phishing
http://www.alqurancampus.com/wp-admin/network/network/dropbox2mpage/db/view/,76,1,45,2,175,9,3,0.0,phishing
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/3608a74246f49473b4b33320d03a3f09/,94,1,31,3,1016,7,5,0.967741935,phishing
http://www.temelkirtasiye.com.tr//plugins/installer/index.htm,61,1,0,3,3631,6,4,0.0,phishing
http://betasusgirsenesende.blogspot.com,39,1,14,2,7295,2,0,0.928571429,phishing
https://mealpal.co.uk/,22,0,22,2,1440,1,0,0.590909091,legitimate
https://access.redhat.com/solutions/70464,41,0,74,2,9557,4,2,0.027027027,legitimate
https://ezankedglaucoma.com/vvssvv/0ffice!/login.php,52,1,12,2,59,5,4,0.0,phishing
http://www.infoconcorso.it/,27,0,0,2,2525,2,3,0.0,legitimate
http://www.afritraders.com/include/googledrive/index.htm,56,1,0,3,620,6,4,0.0,phishing
https://ourevolution.com/coded/common.login.php,47,1,12,3,4846,5,1,0.666666667,phishing
http://www.jhanjartv.com/ok_site/team/E-mail.html,49,1,0,3,3339,8,3,0.0,phishing
http://ps360.co.in/wp-admin/Ali2015/,36,1,0,2,-1,4,0,0.0,phishing
http://www.slaphappylarry.com/,30,0,88,2,3395,2,5,0.602272727,legitimate
http://www.explainxkcd.com/wiki/index.php/899:_Number_Line,58,0,132,3,-1,8,4,0.212121212,legitimate
http://grup-sexxx104.byefree.org/,33,0,0,2,51,3,4,0.0,phishing
https://www.elsoldedurango.com.mx/,34,0,33,3,5974,2,3,0.515151515,legitimate
http://www.fujitsu.com/us/Images/Solarflare_Low-Latency_TestReport.pdf,70,1,0,3,9619,9,3,0.0,legitimate
http://www.wellfloured.com/,27,0,17,2,1900,2,4,0.647058824,legitimate
http://www1.salary.com/Software-Engineer-Salary.html,52,1,69,3,8970,6,4,0.202898551,legitimate
http://www.eawibp.org/themes/ow/auth/logon.aspx,47,1,80,3,1040,7,3,0.15,phishing
https://mail.ccbcmd.edu/owa/redir.aspx?C=YMl5yDFVGMlqIWqHcvuWr9lrt7FIbgjnAJIActuvBrDdJA1ZT6bVCA..&amp;URL=http%3a%2f%2fwebmailaccount.company.com%2f,148,1,11,3,6752,15,4,0.090909091,phishing
http://www.yourgenome.org/facts/what-is-dna-replication,55,0,59,2,7506,7,3,0.084745763,legitimate
http://forums.androidcentral.com/chromebooks/699557-file-manager-chromebook.html,80,0,78,3,4646,8,4,0.615384615,legitimate
https://docusignsecuredocuadmin.weebly.com/,43,1,41,2,5230,2,1,0.024390244,phishing
http://mail.midyatmimaritas.com/wp-includes/images/media/document/3253/,71,1,38,2,778,8,0,0.578947368,phishing
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/d77722bd1cf46a12214c17ad4b362a5c/,103,1,88,1,2047,9,8,0.102272727,phishing
http://179.185.89.94/,21,0,76,3,-1,8,0,0.065789474,phishing
https://www.mssqltips.com/sqlservertip/3683/new-features-in-sql-server-management-studio-for-sql-server-2016/,109,0,170,2,5207,15,4,0.052941176,legitimate
http://wpcorporate.sfdevserver.com/wp-content/themes/twentyseventeen/template-parts/navigation/updateinfo/account/app/captcha/captcha,133,0,0,2,3674,14,3,0.0,phishing
http://vintaytime.com/premium/best-search-engines/,50,1,44,1,2213,5,0,0.318181818,legitimate
http://www.yourdictionary.com/word-processing-machine,53,0,185,2,7584,5,4,0.005405405,legitimate
http://www.thepaperdesign.com/of,32,1,23,2,-1,3,3,0.130434783,phishing
https://www.top10coins.pro/page/?partner=index.html,51,0,31,3,1159,6,3,0.35483871,legitimate
https://issa365-my.sharepoint.com/:b:/g/personal/gayle_issa_com/EXZKHyNDpmNLkwqqX7aIm38B7-aPg_sR1mfS8RBKsmR0Jg?e=Gamj2I,119,1,26,2,8018,14,3,0.884615385,phishing
http://ps360.co.in/wp-admin/Ali2015/index.html,46,1,0,3,-1,6,0,0.0,phishing
http://pu.edu.pk,16,0,45,2,-1,1,0,0.6,legitimate
https://headcamatu.files.wordpress.com/2015/10/schema-cable-serial-null-modem.pdf,81,0,0,3,7446,11,2,0.0,legitimate
https://firebasestorage.googleapis.com/v0/b/ionos33.appspot.com/o/index.html?alt=media&token=7c8d7a04-9fbb-4796-bed2-e25a9cd6460f#walter@evezard.fr,147,0,0,3,5660,20,4,0.0,phishing
https://www.manualslib.com/manual/680220/Sierra-Wireless-Telstra-Ultimate-Mobile-Broadband-Usb-Modem.html,105,0,177,3,3037,13,6,0.028248588,legitimate
https://gruposumar.com.ar/wp/wp-content/plugins/images/e,56,1,36,2,-1,7,0,0.5,phishing
http://www.doc.google.share.pressurecookerindia.com/clients/?7777772e646f632e676f6f676c652e73686172652e7072657373757265636f6f6b6572696e6469612e636f6d.php=,154,1,8,3,4407,8,20,0.0,phishing
http://web-adminportal.my-free.website/,39,0,47,2,-1,4,1,1.0,phishing
http://grupwasekolah.000webhostapp.com/login.php,48,1,33,3,1547,4,4,0.727272727,phishing
https://ru.wikipedia.org/wiki/IRC,33,0,543,2,7130,4,0,0.051565378,legitimate
https://www.batesfamilyblog.com/,32,0,198,2,2037,2,3,0.494949495,legitimate
http://xeberler.az/new/,23,0,22,1,-1,2,0,0.181818182,legitimate
http://www.cel.ro/,18,0,17,2,5834,2,3,0.470588235,legitimate
http://www.drahim.com/forum/index.php,37,1,571,3,4182,5,3,0.00525394,legitimate
https://www.natural1.it/,24,0,129,2,6769,2,3,0.085271318,legitimate
http://www.smashtt.com/,23,0,54,2,2545,2,4,0.481481481,legitimate
http://www.excel-easy.com/examples/shortest-path-problem.html,61,0,54,3,3561,8,3,0.055555556,legitimate
https://www.452901.com/,23,0,9,2,867,2,3,0.0,phishing
http://mysticalaltai.blogspot.com/,34,0,71,2,7298,2,0,0.830985915,legitimate
http://promehedinti.ro/wp-admin/js/js/swo/gps/file/,51,1,28,1,4004,8,0,0.0,phishing
http://faktor.rs/nasulaz/images/cp/index.php,44,1,0,2,-1,6,0,0.0,phishing
https://www.us-passport-service-guide.com/,42,0,9,2,6497,5,4,0.7777777779999999,legitimate
https://lnk.pmlti-etai-2.ovh/5AriqULhaqbrEMykcc9Q3rRuAjiQj696Z115121108099097100101116064111114097110103101046102114c55Ur1200267/document.html,142,1,0,3,-1,7,23,0.0,phishing
http://phoceephone.blogspot.com/,32,0,175,2,7297,2,1,0.508571429,legitimate
https://app.box.com/s/kn1nnobyf14ul774pn0e1yywtv6xolfe,54,1,58,2,7828,4,4,1.0,phishing
